text,AraBert,EnsembleXAI_LIME_SHAP_mean,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_combined,EXAI_LIME_SHAP_mean_elbow_kneedle_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_kneedle_sufficiency,EXAI_LIME_SHAP_mean_elbow_kneedle_combined,EXAI_LIME_SHAP_mean_elbow_dfdt_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_dfdt_sufficiency,EXAI_LIME_SHAP_mean_elbow_dfdt_combined,EXAI_LIME_SHAP_mean_elbow_lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_lmethod_combined,EXAI_LIME_SHAP_mean_top_n_3_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_3_sufficiency,EXAI_LIME_SHAP_mean_top_n_3_combined,EXAI_LIME_SHAP_mean_top_n_5_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_5_sufficiency,EXAI_LIME_SHAP_mean_top_n_5_combined,EXAI_LIME_SHAP_mean_top_n_10_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_10_sufficiency,EXAI_LIME_SHAP_mean_top_n_10_combined,EXAI_LIME_SHAP_mean_top_n_20_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_20_sufficiency,EXAI_LIME_SHAP_mean_top_n_20_combined,EXAI_LIME_SHAP_mean_threshold_0.1_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.1_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.1_combined,EXAI_LIME_SHAP_mean_threshold_0.3_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.3_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.3_combined,EXAI_LIME_SHAP_mean_threshold_0.5_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.5_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.5_combined,EXAI_LIME_SHAP_mean_threshold_0.7_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.7_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.7_combined,nb_selected_tokens_elbow_simple-lmethod,nb_selected_tokens_elbow_kneedle,nb_selected_tokens_elbow_dfdt,nb_selected_tokens_elbow_lmethod,nb_selected_tokens_top_n_3,nb_selected_tokens_top_n_5,nb_selected_tokens_top_n_10,nb_selected_tokens_top_n_20,nb_selected_tokens_threshold_0.1,nb_selected_tokens_threshold_0.3,nb_selected_tokens_threshold_0.5,nb_selected_tokens_threshold_0.7,%_tokens_input_elbow_simple-lmethod,%_tokens_input_elbow_kneedle,%_tokens_input_elbow_dfdt,%_tokens_input_elbow_lmethod,%_tokens_input_top_n_3,%_tokens_input_top_n_5,%_tokens_input_top_n_10,%_tokens_input_top_n_20,%_tokens_input_threshold_0.1,%_tokens_input_threshold_0.3,%_tokens_input_threshold_0.5,%_tokens_input_threshold_0.7
: الاسلام دين الرحمة وإكرام النفس ولم يأمر بهذه الأفعال التي لايفعلها إلا مجنون#شرك_الرافضه_في_عاشورا,Negative,"[[0, ':', -0.7565565565154205], [1, 'الاسلام', -0.4768402759281099], [2, 'دين', -0.16549207711727865], [3, 'الرحمة', -0.835070748245843], [4, 'وإ', -0.793387918006581], [5, '##كرام', -1.0], [6, 'النفس', -0.9964133169412868], [7, 'ولم', -0.22296263129466498], [8, 'يأمر', -0.3376166182699429], [9, 'بهذه', 0.8540969047227464], [10, 'الأفعال', 0.2686879975320702], [11, 'التي', -0.6126228425948672], [12, 'لايف', -0.3491594721720718], [13, '##علها', -0.41750125633641466], [14, 'إلا', -0.2358178316148017], [15, 'مجنون', 0.49679113631326344], [16, '#', 0.4714367937752324], [17, 'شرك', 0.6129312088109441], [18, '_', -0.1165951088968355], [19, 'الرافض', 0.7919283997579512], [20, '##ه', 0.5447471709994193], [21, '_', -0.5817934877360795], [22, 'في', -0.40100483777722357], [23, '_', -0.574108570250202], [24, 'عاشور', -0.1783692100065557], [25, '##ا', -0.33877528165519427]]",0.5862002745270729,-0.2597074508666992,0.922953862696886,0.5731938928365707,-0.2509084939956665,0.9120511934161186,0.5285018533468246,-0.0021653175354003,0.7653335854411125,0.5669524520635605,-0.2487106919288635,0.907831571996212,0.5674955695867538,-0.1140616536140441,0.840778611600399,0.5751631781458855,-0.2471150755882263,0.911139126867056,0.5932340919971466,-0.2371865510940551,0.9152103215456008,0.5654197484254837,-0.1747307777404785,0.8700752630829811,0.5862002745270729,-0.2597074508666992,0.922953862696886,0.5669524520635605,-0.2487106919288635,0.907831571996212,0.5233063995838165,-0.0993407368659973,0.8113235682249069,0.3476090133190155,-0.1526073813438415,0.7501081973314285,7,9,22,6,3,5,10,20,7,6,4,2,0.2692307692307692,0.34615384615384615,0.8461538461538461,0.23076923076923078,0.11538461538461539,0.19230769230769232,0.38461538461538464,0.7692307692307693,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.07692307692307693
اسمع اغنية halo ل بيونسيه واغنية pillow talk ل زين مالك فخمين وكمان flashlight ل جيسي,Positive,"[[0, 'اسمع', -0.6645619851568998], [1, 'اغنية', -0.5009943124945972], [2, 'h', -0.8243025382550722], [3, '##al', -0.6641842492418764], [4, '##o', -0.6375346930873109], [5, 'ل', -0.7709638609894905], [6, 'بيون', -0.705534431528698], [7, '##سيه', -0.3473427905494004], [8, 'واغ', -0.5599649884891642], [9, '##نية', -0.5850349378085945], [10, 'p', -0.5778749383993746], [11, '##ill', -0.7673986611148501], [12, '##ow', -0.5821187499954692], [13, 't', -0.7324959449207331], [14, '##al', -0.5680252916772501], [15, '##k', -0.642325353722901], [16, 'ل', 0.22903613901050945], [17, 'زين', 0.3000060865655603], [18, 'مالك', 0.14754959483598618], [19, 'فخ', 1.0], [20, '##مين', 0.09988231150492283], [21, 'وكما', -0.49027394760254855], [22, '##ن', -0.26651110433966463], [23, 'f', -0.7482259172812645], [24, '##la', -0.7752553448144676], [25, '##sh', -0.7076891602951548], [26, '##l', -0.5767820620616839], [27, '##ight', -0.6343220553905549], [28, 'ل', -0.4844566341142803], [29, 'جيسي', -0.8825111255185362]]",0.4251663386821747,0.2555962204933166,0.584785059094429,0.388357549905777,0.2227334678173065,0.5828120410442352,0.388983815908432,-0.0535982251167297,0.7212910205125809,0.4251663386821747,0.2555962204933166,0.584785059094429,0.4056211113929748,-0.0541856288909912,0.729903370141983,0.3740983307361603,-0.1578686833381652,0.7659835070371628,0.4282481670379638,-0.023736298084259,0.7259922325611115,0.5206234753131866,-0.0518681406974792,0.786245808005333,0.4080601036548614,0.0417290329933166,0.6831655353307724,0.4055909812450409,-0.0008098483085632,0.7032004147768021,0.3906389772891998,0.4681820422410965,0.4612284675240516,0.3906389772891998,0.4681820422410965,0.4612284675240516,7,8,6,7,3,5,10,20,4,2,1,1,0.23333333333333334,0.26666666666666666,0.2,0.23333333333333334,0.1,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333
": ""اذا فزت فسأرمي بمنافستي في السجن "" ليس السيسي او بشار الأسد بل المرشح لرئاسة الولايات المتحدة الأميركية دونالد ترامب.",Negative,"[[0, ':', -0.7853858366608204], [1, '""', -0.36473105295140185], [2, 'اذا', -0.40653477707083024], [3, 'فز', -0.5024676846758491], [4, '##ت', -0.3587516989507744], [5, 'فسأ', -0.44883663133474183], [6, '##رم', -0.2372416697312959], [7, '##ي', -0.3517586406069478], [8, 'بمنا', -0.4716183550884517], [9, '##فس', -0.500288063364889], [10, '##تي', -0.37821722907540267], [11, 'في', 0.36983931200530445], [12, 'السجن', 0.9888596271772077], [13, '""', 0.003913992059955407], [14, 'ليس', -0.008268560869612807], [15, 'السيسي', 0.7097545839239805], [16, 'او', 0.31452953309878545], [17, 'بشار', 0.3142681614934722], [18, 'الأسد', 0.27414565600946356], [19, 'بل', -0.3002045384986878], [20, 'المرشح', -0.5958607915197616], [21, 'لرئاسة', -0.5494923139046408], [22, 'الولايات', -0.538179254579544], [23, 'المتحدة', -0.8061222542896329], [24, 'الأميركية', -0.6101003627193418], [25, 'دونالد', -0.7866486618340351], [26, 'ترامب', -0.8064060443369978], [27, '.', -0.28732732863277055]]",0.5066818967461586,-0.1978034973144531,0.8522426970303059,0.5563206151127815,-0.3117547631263733,0.9340376891195774,0.5764872971922159,-0.341042160987854,0.958764729090035,0.5066818967461586,-0.1978034973144531,0.8522426970303059,0.3703354746103287,-0.2683401107788086,0.8193377926945686,0.3991909325122833,-0.3379068374633789,0.8685488849878311,0.5626422334462404,-0.311922013759613,0.9372821236029268,0.584107531234622,-0.30352783203125,0.943817681632936,0.5283179506659508,-0.3212764263153076,0.9247971884906292,0.3991909325122833,-0.3379068374633789,0.8685488849878311,0.3397057056427002,-0.2135753035545349,0.7766405045986176,0.3397057056427002,-0.2135753035545349,0.7766405045986176,8,9,15,8,3,5,10,20,6,5,2,2,0.2857142857142857,0.32142857142857145,0.5357142857142857,0.2857142857142857,0.10714285714285714,0.17857142857142858,0.35714285714285715,0.7142857142857143,0.21428571428571427,0.17857142857142858,0.07142857142857142,0.07142857142857142
كمال خلف#سورية: #امريكا (تشويح) لا احتكاك عسكري.. والعودة إلى الطاولة قريبا#بوابة_الشرق_الأوسط_الجديدة…,Neutral,"[[0, 'كمال', 0.40599501196219345], [1, 'خلف', -0.35820407051877357], [2, '#', 0.03926165803643111], [3, 'سورية', -0.6424339924182833], [4, ':', -0.10523162639487704], [5, '#', -0.2231180448697716], [6, 'امريكا', -0.6298277706491346], [7, '(', 0.09181439902887445], [8, 'تشوي', -1.0], [9, '##ح', -0.9791278837194219], [10, ')', -0.5974823777854504], [11, 'لا', 0.14931191937238653], [12, 'احتكاك', 1.0], [13, 'عسكري', 0.7033571445371471], [14, '.', -0.7176829973527947], [15, '.', -0.6354969704185195], [16, 'والعودة', -0.13194810214517194], [17, 'إلى', -0.07757540453659856], [18, 'الطاولة', -0.3426439705992341], [19, 'قريبا', 0.370976520905996], [20, '#', 0.20894483292760313], [21, 'بوابة', 0.17440759974536002], [22, '_', -0.09860686777421646], [23, 'الشرق', 0.03645441096912233], [24, '_', -0.16460568111965224], [25, 'الأوسط', -0.15825156230901366], [26, '_', -0.16460568111965224], [27, 'الجديدة', -0.10206152970551496], [28, '…', -0.27307545039509473]]",0.4558262526988983,-0.0202848315238952,0.7380555421113968,0.5498882234096527,-0.0700244307518005,0.8099563270807266,0.3905320167541504,-0.1036368012428283,0.7470844089984894,0.3706601560115814,-0.052135944366455,0.7113980501890182,0.2880017757415771,-0.0673154592514038,0.6776586174964905,0.5498882234096527,-0.0700244307518005,0.8099563270807266,0.3905320167541504,-0.1036368012428283,0.7470844089984894,0.7967406064271927,-0.0666300654411315,0.931685335934162,0.4090795814990997,-0.0928139090538024,0.7509467452764511,0.4917083084583282,-0.0664151310920715,0.7790617197751999,0.3706601560115814,-0.052135944366455,0.7113980501890182,0.3706601560115814,-0.052135944366455,0.7113980501890182,27,5,10,2,3,5,10,20,7,4,2,2,0.9310344827586207,0.1724137931034483,0.3448275862068966,0.06896551724137931,0.10344827586206896,0.1724137931034483,0.3448275862068966,0.6896551724137931,0.2413793103448276,0.13793103448275862,0.06896551724137931,0.06896551724137931
: الزمالك هيلعب يوم ١٥-١٠ ودى هتبقي الذكرى الاولي لوقفه رمضان التانيه ع الكورة 😂,Positive,"[[0, ':', -0.9890972869509081], [1, 'الزمالك', -0.594459692576928], [2, 'هيل', -0.9326127093757102], [3, '##عب', -0.8551857610688076], [4, 'يوم', -0.530485658930279], [5, '١٥', -0.5944578655022964], [6, '-', -0.9415773000348404], [7, '١٠', -0.6571894036925963], [8, 'ود', -0.11406349697179252], [9, '##ى', -0.3551676890966737], [10, 'هت', -0.36874016111764785], [11, '##بقي', 0.007373447175904324], [12, 'الذكرى', 0.32651886561154503], [13, 'الاولي', 0.002037141112036678], [14, 'لوقف', 0.12930997805249034], [15, '##ه', 0.6699975647407799], [16, 'رمضان', -0.8041835990905017], [17, 'التان', -0.6863719665387661], [18, '##يه', -0.5666987033351893], [19, 'ع', -0.45383490377233104], [20, 'الكورة', 0.14389379199307256], [21, '😂', 0.18079669091769834]]",0.7020472288131714,0.2485091090202331,0.7267690598964691,0.7129850145429373,-0.0248229503631591,0.8689039824530482,0.7129850145429373,-0.0248229503631591,0.8689039824530482,0.7020472288131714,0.2485091090202331,0.7267690598964691,0.6913291588425636,0.3393503427505493,0.6759894080460072,0.6823171973228455,0.1891507506370544,0.7465832233428955,0.7111273501068354,-0.0417876839637756,0.8764575170353055,0.6322611570358276,-0.0956029891967773,0.8639320731163025,0.6823171973228455,0.1891507506370544,0.7465832233428955,0.580863282084465,0.3582977950572967,0.6112827435135841,0.4909639805555343,0.4592024981975555,0.5158807411789894,0.0,0.5993334054946899,0.200333297252655,8,11,11,8,3,5,10,20,5,2,1,0,0.36363636363636365,0.5,0.5,0.36363636363636365,0.13636363636363635,0.22727272727272727,0.45454545454545453,0.9090909090909091,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.0
هههه الطائي قلب علينا وصار كومدياااني...يقطع شرك روح وتحمم وادخل الاسلام من جديد,Negative,"[[0, 'ه', -0.7057369377161764], [1, '##ه', -0.7517507571011981], [2, '##ه', -0.7517507571011981], [3, '##ه', -0.6625855103832594], [4, 'الطائي', -0.48451753954473714], [5, 'قلب', -0.17325410464702062], [6, 'علينا', 0.33538075204978596], [7, 'وصار', -0.6156041939573927], [8, 'كوم', -0.1925999721066305], [9, '##ديا', -0.45012314093599193], [10, '##ا', -0.5378589614075298], [11, '##اني', -0.4114547284480777], [12, '.', -0.5545280305730445], [13, '.', -0.5849266645138845], [14, '.', -0.5518225895869855], [15, 'يقطع', 0.7906246959405241], [16, 'شرك', 1.0], [17, 'روح', 0.08686506251032844], [18, 'وتح', -0.6508391299647689], [19, '##مم', -0.8513329946348994], [20, 'واد', -0.7896105651994122], [21, '##خل', -0.5965915758570189], [22, 'الاسلام', -0.2010807902404419], [23, 'من', -0.7530270743032301], [24, 'جديد', -0.8595901170525142]]",0.3346307277679443,-0.0890921354293823,0.7118614315986633,0.3274145722389221,-0.077670931816101,0.7025427520275116,0.7447598427534103,-0.0325540900230407,0.8886569663882256,0.3346307277679443,-0.0890921354293823,0.7118614315986633,0.2892563343048095,-0.0105906724929809,0.6499235033988953,0.3911090791225433,-0.0727149248123169,0.7319120019674301,0.4029453694820404,-0.0801447033882141,0.7415450364351273,0.578369677066803,-0.0339494943618774,0.8061595857143402,0.2892563343048095,-0.0105906724929809,0.6499235033988953,0.2892563343048095,-0.0105906724929809,0.6499235033988953,0.121920108795166,0.0040158629417419,0.558952122926712,0.121920108795166,0.0040158629417419,0.558952122926712,7,8,21,7,3,5,10,20,3,3,2,2,0.28,0.32,0.84,0.28,0.12,0.2,0.4,0.8,0.12,0.12,0.08,0.08
المشد الرياضي سويت سوت النسائيعرض مؤقت في امازون #مشدات #تمارين #حرق #دهون,Neutral,"[[0, 'المش', -0.027799744671149096], [1, '##د', 0.5593124001722048], [2, 'الرياضي', 0.4524459968944614], [3, 'سويت', -0.2506260615194803], [4, 'سوت', -0.3712417955218155], [5, 'النسائي', 0.6483198092337611], [6, '##عرض', 0.17981009055845665], [7, 'مؤقت', 0.15660976644498004], [8, 'في', 0.20977424827775049], [9, 'اما', -0.5393745697207208], [10, '##زون', -0.05169872922081714], [11, '#', 0.3513053196425026], [12, 'مشد', -0.4592620043387446], [13, '##ات', 0.09116174412892797], [14, '#', 0.600220009775552], [15, 'تمارين', 0.9790353839797392], [16, '#', 0.9406028414532576], [17, 'حرق', 0.5269686288556853], [18, '#', 0.643275928605191], [19, 'دهون', 0.05204029448613601]]",0.0529739260673522,-0.2545012235641479,0.6537375748157501,0.3321686685085296,-0.1447954773902893,0.7384820729494095,0.4399058371782303,-0.2528979182243347,0.8464018777012825,0.1018611788749694,-0.2777121663093567,0.6897866725921631,0.1116651594638824,-0.2635214328765869,0.6875932961702347,0.1216319501399993,-0.2774482369422912,0.6995400935411453,0.2287409603595733,-0.3021582365036011,0.7654495984315872,0.0701180100440979,0.0,0.535059005022049,0.1539572179317474,-0.3450593948364258,0.7495083063840866,0.2469112575054168,-0.3090905547142029,0.7780009061098099,0.1286753416061401,-0.2704313397407532,0.6995533406734467,0.0529739260673522,-0.2545012235641479,0.6537375748157501,2,15,18,4,3,5,10,20,12,9,7,2,0.1,0.75,0.9,0.2,0.15,0.25,0.5,1.0,0.6,0.45,0.35,0.1
: بلومبيرج الأمريكية: السعودية تملك احتياطات نفطية تكفيها 70 عاما Via,Neutral,"[[0, ':', 0.481873747098534], [1, 'بلوم', 0.7100574517228111], [2, '##بيرج', 0.3054993783908292], [3, 'الأمريكية', 0.7077063284705952], [4, ':', 0.4810075314241247], [5, 'السعودية', -0.08498284692575675], [6, 'تملك', -0.4051649998341329], [7, 'احتياطات', 0.5943017905851896], [8, 'نفطية', 0.8152486192474803], [9, 'تكفي', -0.930616537940151], [10, '##ها', -0.6668983583890429], [11, '70', 0.222701945102604], [12, 'عاما', 0.17209977381143582], [13, 'V', 0.287766926094561], [14, '##ia', 0.11542039490598177]]",0.5228627920150757,-0.0663704872131347,0.7946166396141052,0.7309509627521038,-0.1273167729377746,0.9291338678449392,0.7309509627521038,-0.1273167729377746,0.9291338678449392,7.718801498413086e-05,-0.1456422209739685,0.5728597044944763,-0.0334850549697876,-0.1617225408554077,0.5641187429428101,-0.0365304350852966,-0.1554989218711853,0.5594842433929443,0.7309509627521038,-0.1273167729377746,0.9291338678449392,0.6315075159072876,0.0,0.8157537579536438,0.7128012776374817,-0.1262708306312561,0.9195360541343688,0.3176615536212921,-0.1477251052856445,0.7326933294534683,7.718801498413086e-05,-0.1456422209739685,0.5728597044944763,-0.0334850549697876,-0.1617225408554077,0.5641187429428101,14,10,10,4,3,5,10,15,11,7,4,3,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.2,0.3333333333333333,0.6666666666666666,1.0,0.7333333333333333,0.4666666666666667,0.26666666666666666,0.2
: ويقولون الوهابيه شوهوا الاسلام، انتم الكافر لاشاف فعايلكم حمد ربه بأنه كافر.,Negative,"[[0, ':', -1.0], [1, 'ويقولون', -0.21820762177424863], [2, 'الوهاب', 0.07701900222587055], [3, '##يه', 0.6647735941126232], [4, 'شوه', 1.0], [5, '##وا', 0.2032140420427846], [6, 'الاسلام', 0.29817379011456513], [7, '،', -0.2005323831203223], [8, 'انتم', 0.13869612637737638], [9, 'الكاف', -0.03709437292346196], [10, '##ر', -0.24186694123460373], [11, 'لاش', -0.6987660353741154], [12, '##اف', -0.711191029707293], [13, 'فع', 0.07526919335913479], [14, '##ايل', -0.3787599321174298], [15, '##كم', -0.15332792219636493], [16, 'حمد', -0.21463472355339386], [17, 'ربه', -0.16848495563496568], [18, 'بأنه', 0.19012425229775037], [19, 'كافر', 0.5248719680546259], [20, '.', -0.7129479019784188]]",0.8150779753923416,0.0010464191436767,0.9070157781243324,0.0522797107696533,-0.0127735137939453,0.5325266122817993,0.7604433447122574,-0.0072003602981567,0.8838218525052071,0.0569824576377868,0.078974425792694,0.4890040159225464,0.0569824576377868,0.078974425792694,0.4890040159225464,0.0522797107696533,-0.0127735137939453,0.5325266122817993,0.586933821439743,0.0028285980224609,0.792052611708641,0.8150779753923416,0.0010464191436767,0.9070157781243324,0.0737847089767456,-0.0121214389801025,0.5429530739784241,0.0569824576377868,0.078974425792694,0.4890040159225464,0.0569824576377868,0.078974425792694,0.4890040159225464,0.010685384273529,0.1406640410423278,0.4350106716156006,20,5,19,3,3,5,10,20,7,3,3,1,0.9523809523809523,0.23809523809523808,0.9047619047619048,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.47619047619047616,0.9523809523809523,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.047619047619047616
: فيديو - جانب من تدريبات ريال مدريد اليوم .,Neutral,"[[0, ':', -0.42197858836594215], [1, 'فيديو', 0.8928237758328035], [2, '-', -0.37652992112964306], [3, 'جانب', -0.2734939061442051], [4, 'من', -0.6739218186257998], [5, 'تدريبات', 0.4881814295297934], [6, 'ريال', -0.763583090743176], [7, 'مدريد', -0.4103805469052481], [8, 'اليوم', 0.08278536233818362], [9, '.', -1.0]]",0.0180978775024414,-0.0008633732795715,0.5094806253910065,0.0907628536224365,0.0045822858810424,0.543090283870697,0.0180978775024414,-0.0008633732795715,0.5094806253910065,0.0180978775024414,-0.0008633732795715,0.5094806253910065,0.0180978775024414,-0.0008633732795715,0.5094806253910065,0.2054699659347534,-0.001268446445465,0.6033692061901093,0.486400693655014,0.0,0.743200346827507,0.486400693655014,0.0,0.743200346827507,-0.0059196949005126,0.0031000971794128,0.4954901039600372,-0.0059196949005126,0.0031000971794128,0.4954901039600372,0.0081119537353515,0.0539070963859558,0.4771024286746979,0.0081119537353515,0.0539070963859558,0.4771024286746979,3,4,3,3,3,5,10,10,2,2,1,1,0.3,0.4,0.3,0.3,0.3,0.5,1.0,1.0,0.2,0.2,0.1,0.1
: الاتحاد الكبير لعب في البرنابيو أمام ريال مدريد بدون واسطة ولاراعي..الحدث قبل 6 او7 سنوات..لاحظوا بدون راعي واحد للطرفين..…,Positive,"[[0, ':', -0.4812642389454109], [1, 'الاتحاد', 0.2882690933816769], [2, 'الكبير', 0.8467952055055883], [3, 'لعب', -0.45349610471958157], [4, 'في', -0.12568308311133664], [5, 'البرن', -0.01709731536478004], [6, '##ابيو', -0.38891221440197155], [7, 'أمام', -0.5108229238665631], [8, 'ريال', -0.43685242301581256], [9, 'مدريد', -0.10739193161176758], [10, 'بدون', 0.1325952826673531], [11, 'واسطة', 0.5073499926949275], [12, 'ولا', 0.005480714186271163], [13, '##راعي', -0.28771020431281924], [14, '.', -0.2371066530594284], [15, '.', -0.43404210454381614], [16, 'الحدث', -0.3379378139674747], [17, 'قبل', -0.3263232212692948], [18, '6', -0.2647539425141065], [19, 'او', -0.41700180915045665], [20, '##7', -0.5113916553630283], [21, 'سنوات', -0.38500623376064147], [22, '.', -0.43344576924068656], [23, '.', -0.33297166304903536], [24, 'لاحظوا', -1.0], [25, 'بدون', -0.30710527610530225], [26, 'راعي', -0.7950601970077467], [27, 'واحد', -0.6806680482937237], [28, 'للطرفين', -0.6483785579509052], [29, '.', -0.691141263276519], [30, '.', -0.4705848571991116], [31, '…', -0.5318127330925249]]",0.3042240850627422,-0.4697767496109009,0.8870004173368216,0.3079052492976188,-0.513972282409668,0.9109387658536434,0.3088273275643587,-0.4880872368812561,0.8984572822228074,0.3088273275643587,-0.4880872368812561,0.8984572822228074,0.2922593988478184,-0.2330853343009948,0.7626723665744066,0.29150016233325,-0.5233811140060425,0.9074406381696464,0.3055779598653316,-0.4964731931686401,0.901025576516986,0.2812220454216003,-0.1896434426307678,0.7354327440261841,0.3088273275643587,-0.4880872368812561,0.8984572822228074,0.3128406573086977,0.0208728909492492,0.6459838831797242,0.3128406573086977,0.0208728909492492,0.6459838831797242,0.2330318242311477,-0.3149465918540954,0.7739892080426216,8,9,4,4,3,5,10,20,4,2,2,1,0.25,0.28125,0.125,0.125,0.09375,0.15625,0.3125,0.625,0.125,0.0625,0.0625,0.03125
: اردوغان وروسيا تطبيع اتفاقيات وسمن على عسل ،، والاخوان اذ فجأءة،، وضوعوا كل انواع الاحذيه ف بؤهم ،، ولا جابوا سيرة سوريا ولا…,Negative,"[[0, ':', -0.5769298362228592], [1, 'اردوغان', 0.17619768141615794], [2, 'وروسيا', 0.35043977789418523], [3, 'تطبيع', 0.74529901628976], [4, 'اتفاقيات', 0.07532968702734233], [5, 'وسم', 0.48590308339422017], [6, '##ن', 0.4012800431998538], [7, 'على', -0.08987847626763051], [8, 'عسل', -0.7546691790321622], [9, '،', -0.9561032706067643], [10, '،', -0.9561032706067643], [11, 'والاخ', 0.6081595165051172], [12, '##وان', 0.4455250530899959], [13, 'اذ', -0.40743006991926667], [14, 'فج', -0.3190718840842013], [15, '##أ', -0.421012887236744], [16, '##ء', -0.7919064184559013], [17, '##ة', -0.06456313548639203], [18, '،', -0.8833937323492232], [19, '،', -0.673592171475184], [20, 'وض', 0.09328591990243357], [21, '##وع', -0.08405164121998648], [22, '##وا', 0.023943036236540538], [23, 'كل', -0.365219380990602], [24, 'انواع', 0.06654400152045942], [25, 'الاح', -0.2821142419501639], [26, '##ذي', 0.06266057254306184], [27, '##ه', -0.03891338212392498], [28, 'ف', 0.03936144433802097], [29, 'بؤ', 0.0967534837550828], [30, '##هم', -0.4990000253985218], [31, '،', -0.8740924538100453], [32, '،', -0.8740924538100453], [33, 'ولا', 0.10204697724876932], [34, 'جاب', 0.48135255448062964], [35, '##وا', 0.2144142136097511], [36, 'سيرة', 0.14299602638607722], [37, 'سوريا', 0.1154171476678224], [38, 'ولا', 0.07647091125851435], [39, '…', 0.14700945770353335]]",-0.0096176266670227,-0.006454050540924,0.4984182119369507,-0.0125898718833923,-0.0082178711891174,0.4978139996528625,0.8194354772567749,-0.0150930881500244,0.9172642827033995,-0.0069170594215393,0.0126541256904602,0.4902144074440002,-0.0069170594215393,0.0126541256904602,0.4902144074440002,-0.0012317299842834,0.0006080865859985,0.499080091714859,-0.0102394223213195,-0.0061231255531311,0.4979418516159057,0.6096528768539429,-0.0203298926353454,0.8149913847446442,0.0644109845161438,-0.0106238722801208,0.5375174283981323,-0.0096176266670227,-0.006454050540924,0.4984182119369507,-0.0103121995925903,0.0234122276306152,0.4831377863883972,0.009704053401947,0.0625211000442504,0.4735914766788482,7,9,33,3,3,5,10,20,13,7,2,1,0.175,0.225,0.825,0.075,0.075,0.125,0.25,0.5,0.325,0.175,0.05,0.025
: سبحان اللهصيام رمضان غصب تصومونه لكن بصيام عاشوراء يزيد ايمانكم الله يتقبل,Positive,"[[0, ':', -0.410307478046089], [1, 'سبحان', 0.5898246248947312], [2, 'الله', 0.07074097337277108], [3, '##صي', -0.6249257144962351], [4, '##ام', -0.6569565285182231], [5, 'رمضان', -0.7524458353267851], [6, 'غص', -0.8149787786082152], [7, '##ب', -0.5195537404234991], [8, 'تص', -0.49781244009261394], [9, '##ومون', -0.36957562416337164], [10, '##ه', -0.6739079660034348], [11, 'لكن', -0.7456857444758028], [12, 'بص', -0.5219202455751332], [13, '##يام', -0.5992987523439027], [14, 'عاشوراء', -0.7424555586059309], [15, 'يزيد', 0.47345237641617127], [16, 'ايمان', 1.0], [17, '##كم', -0.544415349440925], [18, 'الله', -0.02217326460896335], [19, 'يتقبل', 0.361099781363974]]",0.5664927065372467,-0.1846222877502441,0.8755574971437454,0.5495845824480057,-0.1975033283233642,0.873543955385685,0.564981110394001,-0.1804340481758117,0.8727075792849064,0.5664927065372467,-0.1846222877502441,0.8755574971437454,0.4047741591930389,-0.1017037034034729,0.7532389312982559,0.5479098409414291,-0.1523316502571106,0.8501207455992699,0.5481884032487869,-0.086515724658966,0.8173520639538765,0.1450892686843872,0.0,0.5725446343421936,0.5524024292826653,-0.1539400219917297,0.8531712256371975,0.5524024292826653,-0.1539400219917297,0.8531712256371975,0.3553894460201263,-0.0747565031051635,0.715072974562645,0.1985898315906524,0.3320035338401794,0.4332931488752365,6,8,7,6,3,5,10,20,4,4,2,1,0.3,0.4,0.35,0.3,0.15,0.25,0.5,1.0,0.2,0.2,0.1,0.05
