text,Camelbert-MSA,EnsembleXAI_LIME_SHAP_mean,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_combined,EXAI_LIME_SHAP_mean_elbow_kneedle_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_kneedle_sufficiency,EXAI_LIME_SHAP_mean_elbow_kneedle_combined,EXAI_LIME_SHAP_mean_elbow_dfdt_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_dfdt_sufficiency,EXAI_LIME_SHAP_mean_elbow_dfdt_combined,EXAI_LIME_SHAP_mean_elbow_lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_lmethod_combined,EXAI_LIME_SHAP_mean_top_n_3_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_3_sufficiency,EXAI_LIME_SHAP_mean_top_n_3_combined,EXAI_LIME_SHAP_mean_top_n_5_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_5_sufficiency,EXAI_LIME_SHAP_mean_top_n_5_combined,EXAI_LIME_SHAP_mean_top_n_10_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_10_sufficiency,EXAI_LIME_SHAP_mean_top_n_10_combined,EXAI_LIME_SHAP_mean_top_n_20_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_20_sufficiency,EXAI_LIME_SHAP_mean_top_n_20_combined,EXAI_LIME_SHAP_mean_threshold_0.1_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.1_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.1_combined,EXAI_LIME_SHAP_mean_threshold_0.3_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.3_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.3_combined,EXAI_LIME_SHAP_mean_threshold_0.5_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.5_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.5_combined,EXAI_LIME_SHAP_mean_threshold_0.7_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.7_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.7_combined,nb_selected_tokens_elbow_simple-lmethod,nb_selected_tokens_elbow_kneedle,nb_selected_tokens_elbow_dfdt,nb_selected_tokens_elbow_lmethod,nb_selected_tokens_top_n_3,nb_selected_tokens_top_n_5,nb_selected_tokens_top_n_10,nb_selected_tokens_top_n_20,nb_selected_tokens_threshold_0.1,nb_selected_tokens_threshold_0.3,nb_selected_tokens_threshold_0.5,nb_selected_tokens_threshold_0.7,%_tokens_input_elbow_simple-lmethod,%_tokens_input_elbow_kneedle,%_tokens_input_elbow_dfdt,%_tokens_input_elbow_lmethod,%_tokens_input_top_n_3,%_tokens_input_top_n_5,%_tokens_input_top_n_10,%_tokens_input_top_n_20,%_tokens_input_threshold_0.1,%_tokens_input_threshold_0.3,%_tokens_input_threshold_0.5,%_tokens_input_threshold_0.7
: الاسلام دين الرحمة وإكرام النفس ولم يأمر بهذه الأفعال التي لايفعلها إلا مجنون#شرك_الرافضه_في_عاشورا,neutral,"[[0, ':', 0.4104524465271362], [1, 'الاسلام', 0.21766528961706716], [2, 'دين', -0.07875976031476523], [3, 'الرحمة', 0.31944380499969505], [4, 'وإ', 0.252262391001815], [5, '##كرام', 0.0921970710738676], [6, 'النفس', 0.41554538739405406], [7, 'ولم', -0.17986731242347914], [8, 'يأمر', -0.13914479491710768], [9, 'بهذه', -0.561173732383604], [10, 'الأفعال', -0.4137131922307552], [11, 'التي', -0.07447995487623654], [12, 'لايف', -0.1645192170427845], [13, '##علها', -0.06481824571126588], [14, 'إلا', -0.585793833681518], [15, 'مجنون', -0.4130656432922896], [16, '#', -0.4969739740455783], [17, 'شرك', 0.5706504241159559], [18, '_', -0.5910886230968029], [19, 'الرافضه', 0.45848133144711634], [20, '_', -0.038243260584498284], [21, 'في', -0.08792610819158875], [22, '_', -0.39751988759049345], [23, 'عاشور', -0.2717142974503439], [24, '##ا', -0.71147258670643]]",0.4624907076358795,0.0849792957305908,0.6887557059526443,0.4391650557518005,0.0911751985549926,0.6739949285984039,0.2483301162719726,0.2216136455535888,0.5133582353591919,0.3086174726486206,0.1083896160125732,0.6001139283180237,0.3602149188518524,0.1057412028312683,0.627236858010292,0.3086174726486206,0.1083896160125732,0.6001139283180237,0.4666306376457214,0.0722412467002868,0.6971946954727173,0.1621317863464355,-0.0326904654502868,0.5974111258983612,0.4279466867446899,0.1419394016265869,0.6430036425590515,0.3086174726486206,0.1083896160125732,0.6001139283180237,0.0114850997924804,0.0577483773231506,0.4768683612346649,0.0,0.762810792773962,0.1185946036130189,8,9,16,5,3,5,10,20,7,5,1,0,0.32,0.36,0.64,0.2,0.12,0.2,0.4,0.8,0.28,0.2,0.04,0.0
اسمع اغنية halo ل بيونسيه واغنية pillow talk ل زين مالك فخمين وكمان flashlight ل جيسي,positive,"[[0, 'اسمع', -0.18571776020071468], [1, 'اغنية', -0.4911312376348119], [2, 'h', -0.2593737114924903], [3, '##al', -0.2893518111758222], [4, '##o', -0.10170540613596135], [5, 'ل', -0.6555942422538354], [6, 'بي', -0.2980497978842677], [7, '##ونس', -0.5994700510562088], [8, '##يه', -0.4931914543778732], [9, 'واغ', -0.3610665047742072], [10, '##نية', -0.5841565250666053], [11, 'p', -0.5864597772758657], [12, '##ill', -0.46041759393112897], [13, '##ow', -0.566201804163966], [14, 't', -0.6107039640714795], [15, '##al', -0.6067163262439248], [16, '##k', -0.8316758498962943], [17, 'ل', -0.8921744650166952], [18, 'زين', -0.7385083016392429], [19, 'مالك', 0.24100017092358172], [20, 'فخ', 1.0], [21, '##مين', 0.05017468501740269], [22, 'وكما', -0.2884448558900572], [23, '##ن', -0.2368476948773749], [24, 'f', -0.6735937666462448], [25, '##la', -0.4823730722512323], [26, '##sh', -0.6258896539860583], [27, '##l', -0.44985088204426266], [28, '##ight', -0.7580626444136342], [29, 'ل', -0.8724749354167092], [30, 'جي', -0.5212573962341391], [31, '##سي', -0.5063596428154358]]",0.9504359401762486,0.9116877168416976,0.5193741116672754,0.8416213989257812,0.9383834972977638,0.4516189508140087,0.9360975064337254,0.9489361867308616,0.4935806598514318,0.3760729432106018,0.9435992427170276,0.216236850246787,0.4359610080718994,0.9465598240494728,0.2447005920112133,0.8416213989257812,0.9383834972977638,0.4516189508140087,0.9085660576820374,0.9145256727933884,0.4970201924443245,0.951304230839014,0.7169945538043976,0.6171548385173082,0.9360975064337254,0.9489361867308616,0.4935806598514318,0.9315878488123416,0.9519226029515266,0.4898326229304075,0.9315878488123416,0.9519226029515266,0.4898326229304075,0.9315878488123416,0.9519226029515266,0.4898326229304075,11,5,2,4,3,5,10,20,2,1,1,1,0.34375,0.15625,0.0625,0.125,0.09375,0.15625,0.3125,0.625,0.0625,0.03125,0.03125,0.03125
": ""اذا فزت فسأرمي بمنافستي في السجن "" ليس السيسي او بشار الأسد بل المرشح لرئاسة الولايات المتحدة الأميركية دونالد ترامب.",negative,"[[0, ':', -0.582280220023845], [1, '""', -0.8397674927109056], [2, 'اذا', -0.695048953631223], [3, 'فز', -0.7853861015873185], [4, '##ت', -0.5574261020702076], [5, 'فس', -0.7054912673621836], [6, '##أر', -0.4516088052560864], [7, '##مي', -0.7206684981886241], [8, 'بمنا', -0.7626148661388772], [9, '##فس', -0.8299298013603288], [10, '##تي', -0.8611021419665954], [11, 'في', 0.2509015837137952], [12, 'السجن', 1.0], [13, '""', -0.35172321430890463], [14, 'ليس', -0.31020334173521424], [15, 'السيسي', -0.5661580198424705], [16, 'او', -0.3760912491461306], [17, 'بشار', -0.23150814444554574], [18, 'الأسد', -0.3368899673065186], [19, 'بل', -0.558839145034129], [20, 'المرشح', -0.6612242056610633], [21, 'لرئاسة', -0.5849606293705909], [22, 'الولايات', -0.6280125806279707], [23, 'المتحدة', -0.17250829316060973], [24, 'الأميركية', -0.1036119309140599], [25, 'دونالد', -0.19840903675164756], [26, 'ترامب', -0.21059628728644997], [27, '.', -0.3532067125719664]]",0.5063970386981964,0.7404445111751556,0.3829762637615204,0.4957840144634247,0.7404055744409561,0.3776892200112343,0.367352545261383,0.7580120116472244,0.3046702668070793,0.367352545261383,0.7580120116472244,0.3046702668070793,0.5063970386981964,0.7404445111751556,0.3829762637615204,0.5283229649066925,0.7353674471378326,0.3964777588844299,0.6180215179920197,0.6178802847862244,0.5000706166028976,0.6314001381397247,0.0332204699516296,0.7990898340940475,0.367352545261383,0.7580120116472244,0.3046702668070793,0.4133647680282593,0.7818725258111954,0.3157461211085319,0.4133647680282593,0.7818725258111954,0.3157461211085319,0.4133647680282593,0.7818725258111954,0.3157461211085319,3,4,2,2,3,5,10,20,2,1,1,1,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.35714285714285715,0.7142857142857143,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571
كمال خلف#سورية: #امريكا (تشويح) لا احتكاك عسكري.. والعودة إلى الطاولة قريبا#بوابة_الشرق_الأوسط_الجديدة…,neutral,"[[0, 'كمال', 0.42413166398570956], [1, 'خلف', -0.11688525923464704], [2, '#', 0.49060843944791366], [3, 'سورية', -0.42508698544707574], [4, ':', 0.0911310806301866], [5, '#', 0.32001824295366216], [6, 'امريكا', -0.4627458783672005], [7, '(', -0.1759429764063985], [8, 'تش', -0.6575313099096431], [9, '##ويح', -0.7257226383262927], [10, ')', -0.8673513482393749], [11, 'لا', 0.18201039799623753], [12, 'احت', 0.12210967049009147], [13, '##كاك', -0.2593181178073608], [14, 'عسكري', 0.3029256512870647], [15, '.', -0.40872453911879886], [16, '.', -0.49162601262452477], [17, 'والع', -0.004981262781929452], [18, '##ودة', -0.26257218710504404], [19, 'إلى', -0.1879548441047743], [20, 'الطاولة', 0.23312225153560595], [21, 'قريبا', 0.79362376601399], [22, '#', 0.9374168896289258], [23, 'بوابة', 0.8366117419043507], [24, '_', 0.8357869318120795], [25, 'الشرق', -0.3136616541698], [26, '_', 0.01838271084818227], [27, 'الأوسط', -0.4115858129501284], [28, '_', 0.01838271084818227], [29, 'الجديدة', 0.026869800397321286], [30, '[UNK]', -0.6143522179378649]]",0.7451253086328506,0.2013766169548034,0.7718743458390236,0.9122787527740002,0.2318269610404968,0.8402258958667517,0.3100948929786682,0.151263952255249,0.5794154703617096,0.2673882842063904,0.2046189904212951,0.5313846468925476,0.103174865245819,0.1886593699455261,0.4572577476501465,0.364203929901123,0.1999405622482299,0.5821316838264465,0.9122787527740002,0.2318269610404968,0.8402258958667517,0.3844418525695801,0.2194021344184875,0.5825198590755463,0.9219442009925842,0.2312862873077392,0.8453289568424225,0.8626121357083321,0.2136917114257812,0.8244602121412754,0.2673882842063904,0.2046189904212951,0.5313846468925476,0.2673882842063904,0.2046189904212951,0.5313846468925476,6,10,21,4,3,5,10,20,11,8,4,4,0.1935483870967742,0.3225806451612903,0.6774193548387096,0.12903225806451613,0.0967741935483871,0.16129032258064516,0.3225806451612903,0.6451612903225806,0.3548387096774194,0.25806451612903225,0.12903225806451613,0.12903225806451613
: الزمالك هيلعب يوم ١٥-١٠ ودى هتبقي الذكرى الاولي لوقفه رمضان التانيه ع الكورة 😂,positive,"[[0, ':', -0.4869758074665527], [1, 'الزمالك', 0.6167028372457892], [2, 'هيل', -0.16828015526118606], [3, '##عب', 0.21350879360950747], [4, 'يوم', -0.38067061521959716], [5, '١', -0.3170808381037509], [6, '##٥', -0.316644998381191], [7, '-', -0.251127593182936], [8, '١٠', 0.08059176954031094], [9, 'ود', -0.027889905129140913], [10, '##ى', 0.2790698195734111], [11, 'هت', 0.7858636214608583], [12, '##بقي', 0.49375645084623787], [13, 'الذكرى', 0.6755592036184386], [14, 'الاولي', 0.9289526780342002], [15, 'لوقف', -0.8789749559418346], [16, '##ه', 0.0035055783049361966], [17, 'رمضان', 0.026153918716275593], [18, 'التاني', -0.4777651635942824], [19, '##ه', -0.007330570190129504], [20, 'ع', -0.25227296414541955], [21, 'الكورة', 0.07964217168204446], [22, '😂', 0.23564645422937225]]",0.9016896672546864,-0.0009467005729675,0.9513181839138268,0.8995873257517815,-0.0104982852935791,0.9550428055226804,0.8995873257517815,-0.0104982852935791,0.9550428055226804,0.3580637574195862,0.8735431805253029,0.2422602884471416,0.096392810344696,0.8984800241887569,0.0989563930779695,0.2799129486083984,0.8822723478078842,0.1988203004002571,0.8756571933627129,0.819159135222435,0.5282490290701389,0.8984773941338062,-0.0146934986114501,0.9565854463726282,0.857363186776638,0.8481659442186356,0.5045986212790012,0.2799129486083984,0.8822723478078842,0.1988203004002571,0.1863577961921692,0.8778147250413895,0.1542715355753898,0.0651831626892089,0.8977903835475445,0.0836963895708322,22,21,21,6,3,5,10,20,8,5,4,2,0.9565217391304348,0.9130434782608695,0.9130434782608695,0.2608695652173913,0.13043478260869565,0.21739130434782608,0.43478260869565216,0.8695652173913043,0.34782608695652173,0.21739130434782608,0.17391304347826086,0.08695652173913043
هههه الطائي قلب علينا وصار كومدياااني...يقطع شرك روح وتحمم وادخل الاسلام من جديد,negative,"[[0, 'ههه', 0.32576085476694006], [1, '##ه', -0.5047497143340967], [2, 'الطائي', -0.1806718527299428], [3, 'قلب', -0.46250091190736836], [4, 'علينا', 0.16458902372957257], [5, 'وصار', 0.7897640861170715], [6, 'كوم', 0.7439368424702326], [7, '##ديا', 0.9892089843978782], [8, '##اان', 0.2522899342921332], [9, '##ي', -0.9671773491981774], [10, '.', -0.26324578714223423], [11, '.', 0.5953444351458695], [12, '.', 0.35810598132734517], [13, 'يقطع', 0.9162477867287036], [14, 'شرك', 0.9998736684973922], [15, 'روح', -0.1557857113312719], [16, 'وتح', -0.5192287340648372], [17, '##مم', -0.24111853710589598], [18, 'وادخل', 0.12518791806830515], [19, 'الاسلام', -0.28966113872041743], [20, 'من', -0.3467070007911674], [21, 'جديد', -0.3800356318303899]]",0.7793506979942322,0.3538733720779419,0.7127386629581451,0.0198023915290832,0.5648862421512604,0.2274580746889114,0.7615754157304764,0.000410258769989,0.8805825784802437,0.2448109984397888,0.6327387392520905,0.3060361295938492,0.0031759738922119,0.6705665290355682,0.1663047224283218,0.2448109984397888,0.6327387392520905,0.3060361295938492,0.7423250377178192,0.4039965867996216,0.6691642254590988,0.7615754157304764,0.000410258769989,0.8805825784802437,0.7793506979942322,0.3538733720779419,0.7127386629581451,0.8187803775072098,0.4111803770065307,0.7038000002503395,0.392297089099884,0.4765639901161194,0.4578665494918823,0.2448109984397888,0.6327387392520905,0.3060361295938492,11,4,20,5,3,5,10,20,11,8,6,5,0.5,0.18181818181818182,0.9090909090909091,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.45454545454545453,0.9090909090909091,0.5,0.36363636363636365,0.2727272727272727,0.22727272727272727
المشد الرياضي سويت سوت النسائيعرض مؤقت في امازون #مشدات #تمارين #حرق #دهون,neutral,"[[0, 'المش', -0.9664224007891516], [1, '##د', -0.09760963329555467], [2, 'الرياضي', -0.3961460693385494], [3, 'سويت', -0.1572312294195677], [4, 'سو', -0.10223358083504785], [5, '##ت', -0.6906585593903614], [6, 'النسائي', -0.4296273837918212], [7, '##عرض', -0.03700232725629532], [8, 'مؤقت', 0.18728460554427662], [9, 'في', -0.12447788767300882], [10, 'اما', 0.1090930638527201], [11, '##زون', 1.0], [12, '#', 0.6233911279861244], [13, 'مشد', -0.04234233044447844], [14, '##ات', -0.4359886616152875], [15, '#', -0.09203001430973534], [16, 'تمارين', 0.17020141287098595], [17, '#', -0.19642976389725098], [18, 'حرق', -0.4291612144038027], [19, '#', -0.20415922223066585], [20, 'ده', -0.7060176675568306], [21, '##ون', 0.03995746321784305]]",0.0644567608833313,0.2721088528633117,0.3961739540100097,0.1788517832756042,0.3069570064544678,0.4359473884105682,0.0644567608833313,0.2721088528633117,0.3961739540100097,0.0644567608833313,0.2721088528633117,0.3961739540100097,0.0839102268218994,0.2716105580329895,0.4061498343944549,0.1199101209640502,0.286845862865448,0.4165321290493011,0.3637409806251526,0.1605284810066223,0.6016062498092651,0.3215637803077698,0.0056647062301635,0.6579495370388031,0.1199101209640502,0.286845862865448,0.4165321290493011,0.0644567608833313,0.2721088528633117,0.3961739540100097,0.0644567608833313,0.2721088528633117,0.3961739540100097,0.0704460740089416,0.2650877237319946,0.4026791751384735,2,4,2,2,3,5,10,20,5,2,2,1,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.22727272727272727,0.45454545454545453,0.9090909090909091,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.045454545454545456
: بلومبيرج الأمريكية: السعودية تملك احتياطات نفطية تكفيها 70 عاما Via,positive,"[[0, ':', -0.3857829465923674], [1, 'بلو', 0.26300475901180764], [2, '##م', -0.12201320316520836], [3, '##بير', -0.7265988772192196], [4, '##ج', -0.269135666305755], [5, 'الأمريكية', -0.7193314079746262], [6, ':', 0.3333794871047986], [7, 'السعودية', -0.2486066238162472], [8, 'تملك', -0.17020780457226437], [9, 'احتياط', -0.17168132228983246], [10, '##ات', -0.4054556133951821], [11, 'نفط', 0.006237108582268558], [12, '##ية', -0.39581040247538246], [13, 'تكفي', 0.13316206195413172], [14, '##ها', -0.5649490048599086], [15, '70', -0.6810887966746362], [16, 'عاما', 0.015133753989624132], [17, 'V', -0.16794210575737534], [18, '##ia', -0.01661061415238041]]",0.3943264186382293,0.4591039940714836,0.4676112122833729,0.4993376489728689,0.4638980999588966,0.5177197745069861,0.5005402937531471,0.4414217621088028,0.5295592658221722,0.3943264186382293,0.4591039940714836,0.4676112122833729,0.3943264186382293,0.4591039940714836,0.4676112122833729,0.5060080904513597,0.4708481505513191,0.5175799699500203,0.5005402937531471,0.4414217621088028,0.5295592658221722,0.4764687120914459,0.0,0.738234356045723,0.3943264186382293,0.4591039940714836,0.4676112122833729,0.1069231629371643,0.4771412312984466,0.3148909658193588,0.0,0.4764687120914459,0.261765643954277,0.0,0.4764687120914459,0.261765643954277,3,4,10,3,3,5,10,19,3,1,0,0,0.15789473684210525,0.21052631578947367,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.5263157894736842,1.0,0.15789473684210525,0.05263157894736842,0.0,0.0
: ويقولون الوهابيه شوهوا الاسلام، انتم الكافر لاشاف فعايلكم حمد ربه بأنه كافر.,negative,"[[0, ':', -0.8120904004950861], [1, 'ويقولون', -0.043388954853686545], [2, 'الوهاب', 0.7601154919421835], [3, '##يه', 0.7774148371707494], [4, 'شو', 0.7994452384566001], [5, '##هو', -0.6620535241260657], [6, '##ا', -0.2524227634424047], [7, 'الاسلام', 0.4346998825923203], [8, '،', -0.18760145417260904], [9, 'انتم', 0.20962597850802933], [10, 'الكافر', 0.5372895326039047], [11, 'لاش', 0.06765926147921136], [12, '##اف', 0.029125450906214767], [13, 'فع', 0.3444669402945906], [14, '##ايل', 0.7160875086983465], [15, '##كم', -0.044600366568370964], [16, 'حمد', -0.5676847711484141], [17, 'ربه', -0.41188573122372313], [18, 'بأنه', -0.11042376276237409], [19, 'كافر', 0.15113103676094297], [20, '.', 0.0]]",0.7777915149927139,-0.0054832100868225,0.8916373625397682,0.6984929442405701,-0.0044835805892944,0.8514882624149323,0.3105958104133606,0.5447401702404022,0.3829278200864792,0.2117281556129455,0.6643128097057343,0.2737076729536056,0.0758963227272033,0.6951280534267426,0.1903841346502304,0.3105958104133606,0.5447401702404022,0.3829278200864792,0.6774640679359436,0.4350718855857849,0.6211960911750793,0.7777915149927139,-0.0054832100868225,0.8916373625397682,0.6602693796157837,0.3945046067237854,0.6328823864459991,0.2713059782981872,0.4575008153915405,0.4069025814533233,0.3105958104133606,0.5447401702404022,0.3829278200864792,0.2117281556129455,0.6643128097057343,0.2737076729536056,20,16,5,4,3,5,10,20,9,7,5,4,0.9523809523809523,0.7619047619047619,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.47619047619047616,0.9523809523809523,0.42857142857142855,0.3333333333333333,0.23809523809523808,0.19047619047619047
: فيديو - جانب من تدريبات ريال مدريد اليوم .,neutral,"[[0, ':', -0.7567038078498705], [1, 'فيديو', -0.41431510706757646], [2, '-', 0.034193185351049094], [3, 'جانب', 0.1816346328302325], [4, 'من', 0.14613486852262203], [5, 'تدريبات', 0.7545876846229214], [6, 'ريال', -0.0773047129042364], [7, 'مدريد', 0.8092650613578303], [8, 'اليوم', 0.6973289412563171], [9, '.', -0.10810652294777379]]",0.0156219601631164,0.1492272019386291,0.4331973791122436,0.0022807121276855,0.2613800764083862,0.3704503178596496,0.3774505257606506,0.0016625523567199,0.6878939867019653,0.3184899091720581,0.0809574723243713,0.6187662184238434,0.0156219601631164,0.1492272019386291,0.4331973791122436,0.2178291082382202,0.1205846667289733,0.5486222207546234,0.3333831429481506,0.0,0.6666915714740753,0.3333831429481506,0.0,0.6666915714740753,0.2178291082382202,0.1205846667289733,0.5486222207546234,0.0156219601631164,0.1492272019386291,0.4331973791122436,0.0156219601631164,0.1492272019386291,0.4331973791122436,0.0022807121276855,0.2613800764083862,0.3704503178596496,3,2,7,6,3,5,10,10,5,3,3,2,0.3,0.2,0.7,0.6,0.3,0.5,1.0,1.0,0.5,0.3,0.3,0.2
: الاتحاد الكبير لعب في البرنابيو أمام ريال مدريد بدون واسطة ولاراعي..الحدث قبل 6 او7 سنوات..لاحظوا بدون راعي واحد للطرفين..…,positive,"[[0, ':', -0.4160000112487673], [1, 'الاتحاد', 0.1761675384292848], [2, 'الكبير', 1.0], [3, 'لعب', -0.15581230563104653], [4, 'في', -0.48647501139170063], [5, 'البر', 0.1250734058766354], [6, '##ناب', 0.021610819049120766], [7, '##ي', -0.3145207495796141], [8, '##و', -0.4664018626999837], [9, 'أمام', -0.16904654534623775], [10, 'ريال', 0.0246628266408912], [11, 'مدريد', -0.3100453502462039], [12, 'بدون', -0.7267771779080412], [13, 'واس', -0.2565109928598754], [14, '##طة', -0.4982376740337655], [15, 'ولا', -0.351334909077068], [16, '##راعي', -0.7527566267653263], [17, '.', -0.8065861316973731], [18, '.', -0.5679890043394435], [19, 'الحدث', -0.12658788753514866], [20, 'قبل', -0.16156410005648908], [21, '6', -0.29295361087920124], [22, 'او', -0.10983396511378618], [23, '##7', -0.10196011558811435], [24, 'سنوات', -0.057957152590365546], [25, '.', -0.18148026775754666], [26, '.', -0.21987884212955122], [27, 'لاحظ', -0.5226066307480328], [28, '##وا', -0.3615880205411846], [29, 'بدون', -0.727790725219887], [30, 'راعي', -0.4805473519852133], [31, 'واحد', -0.32837408071535523], [32, 'للط', -0.4703830576367914], [33, '##رفين', -0.5166774103267886], [34, '.', -0.5343768569172602], [35, '.', -0.5577717883860225], [36, '[UNK]', -0.5048005426473536]]",0.6124075958505273,0.5756176225841045,0.5183949866332114,0.6124075958505273,0.5756176225841045,0.5183949866332114,0.5827045366168022,-0.1017529368400573,0.8422287367284298,0.6160963689908385,0.5902625136077404,0.5129169276915491,0.6160963689908385,0.5902625136077404,0.5129169276915491,0.6139733428135514,0.5771269351243973,0.5184232038445771,0.6099231541156769,0.5645598955452442,0.5226816292852163,0.5947242230176926,0.4293870776891708,0.5826685726642609,0.6160963689908385,0.5902625136077404,0.5129169276915491,0.6137288101017475,0.5711146257817745,0.5213070921599865,0.6137288101017475,0.5711146257817745,0.5213070921599865,0.6137288101017475,0.5711146257817745,0.5213070921599865,6,6,35,3,3,5,10,20,3,1,1,1,0.16216216216216217,0.16216216216216217,0.9459459459459459,0.08108108108108109,0.08108108108108109,0.13513513513513514,0.2702702702702703,0.5405405405405406,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.02702702702702703
: اردوغان وروسيا تطبيع اتفاقيات وسمن على عسل ،، والاخوان اذ فجأءة،، وضوعوا كل انواع الاحذيه ف بؤهم ،، ولا جابوا سيرة سوريا ولا…,negative,"[[0, ':', -1.0], [1, 'اردوغان', 0.3006274057675895], [2, 'وروسيا', -0.09451644635226708], [3, 'تطبي', 0.31318072148851267], [4, '##ع', -0.5284270322156293], [5, 'اتفاقيات', -0.24817757693370407], [6, 'وسم', -0.07311002334620403], [7, '##ن', 0.09929433859371217], [8, 'على', -0.13826507423340012], [9, 'عسل', -0.11912326282099345], [10, '،', -0.24998098130073393], [11, '،', -0.13407994317568844], [12, 'والاخ', 0.009910583343300972], [13, '##وان', 0.05297814460097949], [14, 'اذ', 0.014613061860521803], [15, 'فج', 0.2362032127352406], [16, '##أ', 0.18308687333299256], [17, '##ء', 0.33100748917162504], [18, '##ة', 0.4520047967683567], [19, '،', 0.24812671577928053], [20, '،', 0.24812671577928053], [21, 'وض', 0.37008301933322996], [22, '##وع', 0.7219913369662733], [23, '##وا', 0.6139847579324268], [24, 'كل', -0.06423622935058709], [25, 'انواع', 0.023972721213182058], [26, 'الاح', 0.12976117702217804], [27, '##ذيه', 0.7554345394140503], [28, 'ف', 0.47109409081604275], [29, 'بؤ', 0.3357386153190169], [30, '##هم', 0.17580105367969434], [31, '،', -0.034382427485671274], [32, '،', -0.034382427485671274], [33, 'ولا', 0.19568372819903823], [34, 'جاب', 0.7779620285867733], [35, '##وا', 0.8167699172893179], [36, 'سيرة', 0.46109679293491534], [37, 'سوريا', 0.6515321110790535], [38, 'ولا', 0.1621439917165547], [39, '[UNK]', -0.04875071718346824]]",0.8427076041698456,-0.0001654028892517,0.9214365035295486,0.8334061652421951,-0.0001184344291687,0.916762299835682,0.821356475353241,0.0001399517059326,0.9106082618236542,0.0022269487380981,0.7521753013134003,0.1250258237123489,0.0004258751869201,0.838710367679596,0.0808577537536621,0.0022269487380981,0.7521753013134003,0.1250258237123489,0.009454071521759,0.68390291929245,0.1627755761146545,0.5394499003887177,0.4137905240058899,0.5628296881914139,0.5716570913791656,0.4041016101837158,0.5837777405977249,0.3774193525314331,0.5749693512916565,0.4012250006198883,0.0028213262557983,0.7464765906333923,0.128172367811203,0.0006706714630126,0.8108629733324051,0.0949038490653038,39,35,37,5,3,5,10,20,22,14,6,4,0.975,0.875,0.925,0.125,0.075,0.125,0.25,0.5,0.55,0.35,0.15,0.1
